	0
7193	51137
7194	51142
7195	51143
7196	51144
7197	51145
7198	51146
7199	51154
7200	51158
7201	51161
7202	51165
7203	51166
7204	51170
7205	51172
7206	51177
7207	51189
7208	51193
7209	51198
7210	51201
7211	51206
7212	51208
7213	51214
7214	51220
7215	51245
7216	51259
7217	51268
7218	51292
7219	51293
7220	51333
7221	51338
7222	51341
7223	51358
7224	51400
7225	51404
7226	51482
7227	51493
7228	51494
7229	51495
7230	51497
7231	51498
7232	51500
7233	51501
7234	51503
7235	51533
7236	51570
7237	51575
7238	51580
7239	51581
7240	51583
7241	51586
7242	51595
7243	51600
7244	51608
7245	51610
7246	51612
7247	51617
7248	51621
7249	51623
7250	51627
7251	51628
7252	51629
7253	51630
7254	51633
7255	51648
7256	51651
7257	51718
7258	51724
7259	51761
7260	51782
7261	51785
7262	51787
7263	51791
7264	51792
7265	51805
7266	51816
7267	51819
7268	51825
7269	51827
7270	51828
7271	51831
7272	51834
7273	51842
7274	51843
7275	51844
7276	51845
7277	51846
7278	51847
7279	51848
7280	51849
7281	51851
7282	51857
7283	51861
7284	51864
7285	51874
7286	51876
7287	51903
7288	51907
7289	51914
7290	51922
7291	51923
7292	51924
7293	51926
7294	51932
7295	51934
7296	51935
7297	51949
7298	51951
7299	51952
7300	51956
7301	51958
7302	51962
7303	51963
7304	51973
7305	51986
7306	51989
7307	51991
7308	52003
7309	52005
7310	52009
7311	52010
7312	52016
7313	52037
7314	52039
7315	52061
7316	52063
7317	52097
7318	52099
7319	52100
7320	52127
7321	52137
7322	52139
7323	52142
7324	52146
7325	52149
7326	52155
7327	52168
7328	52172
7329	52173
7330	52174
7331	52176
7332	52193
7333	52196
7334	52197
7335	52214
7336	52215
7337	52219
7338	52222
7339	52267
7340	52285
7341	52309
7342	52317
7343	52325
7344	52327
7345	52353
7346	52399
7347	52406
7348	52409
7349	52412
7350	52419
7351	52427
7352	52431
7353	52432
7354	52436
7355	52437
7356	52446
7357	52447
7358	52448
7359	52468
7360	52469
7361	52470
7362	52472
7363	52476
7364	52477
7365	52482
7366	52486
7367	52489
7368	52495
7369	52498
7370	52506
7371	52509
7372	52511
7373	52515
7374	52516
7375	52520
7376	52522
7377	52524
7378	52527
7379	52532
7380	52535
7381	52539
7382	52543
7383	52548
7384	52552
7385	52553
7386	52554
7387	52555
7388	52558
7389	52564
7390	52565
7391	52566
7392	52574
7393	52575
7394	52579
7395	52581
7396	52584
7397	52586
7398	52587
7399	52597
7400	52599
7401	52602
7402	52610
7403	52613
7404	52614
7405	52617
7406	52629
7407	52636
7408	52639
7409	52651
7410	52669
7411	52681
7412	52703
7413	52711
7414	52713
7415	52720
7416	52734
7417	52735
7418	52736
7419	52745
7420	52747
7421	52749
7422	52765
7423	52770
7424	52787
7425	52797
7426	52801
7427	52807
7428	52810
7429	52815
7430	52821
7431	52832
7432	52843
7433	52851
7434	52875
7435	52876
7436	52878
7437	52879
7438	52880
7439	52890
7440	52899
7441	52906
7442	52911
7443	52917
7444	52922
7445	52926
7446	52929
7447	52932
7448	52938
7449	52966
7450	52975
7451	52987
7452	52988
7453	52989
7454	52990
7455	52992
7456	53015
7457	53019
7458	53021
7459	53035
7460	53036
7461	53041
7462	53052
7463	53061
7464	53062
7465	53064
7466	53065
7467	53076
7468	53077
7469	53101
7470	53102
7471	53103
7472	53104
7473	53106
7474	53107
7475	53113
7476	53131
7477	53139
7478	53141
7479	53146
7480	53148
7481	53160
7482	53166
7483	53177
7484	53184
7485	53185
7486	53189
7487	53195
7488	53202
7489	53203
7490	53210
7491	53214
7492	53216
7493	53219
7494	53221
7495	53227
7496	53239
7497	53265
7498	53269
7499	53275
7500	53328
7501	53331
7502	53351
7503	53405
7504	53406
7505	53416
7506	53427
7507	53454
7508	53459
7509	53470
7510	53484
7511	53493
7512	53542
7513	53546
7514	53547
7515	53579
7516	53582
7517	53584
7518	53586
7519	53587
7520	53595
7521	53660
7522	53663
7523	53671
7524	53675
7525	53677
7526	53685
7527	53690
7528	53705
7529	53709
7530	53711
7531	53712
7532	53716
7533	53718
7534	53720
7535	53722
7536	53723
7537	53724
7538	53725
7539	53728
7540	53729
7541	53731
7542	53747
7543	53757
7544	53762
7545	53773
7546	53775
7547	53785
7548	53794
7549	53795
7550	53801
7551	53804
7552	53808
7553	53809
7554	53819
7555	53832
7556	53833
7557	53840
7558	53843
7559	53910
7560	53911
7561	53915
7562	53933
7563	53934
7564	53936
7565	53938
7566	53941
7567	53944
7568	53958
7569	53960
7570	53998
7571	54000
7572	54001
7573	54007
7574	54017
7575	54024
7576	54028
7577	54029
7578	54045
7579	54047
7580	54049
7581	54050
7582	54053
7583	54054
7584	54055
7585	54057
7586	54061
7587	54116
7588	54117
7589	54152
7590	54166
7591	54167
7592	54168
7593	54179
7594	54215
7595	54229
7596	54237
7597	54240
7598	54241
7599	54246
7600	54247
7601	54249
7602	54251
7603	54254
7604	54262
7605	54263
7606	54265
7607	54266
7608	54268
7609	54270
7610	54271
7611	54276
7612	54280
7613	54282
7614	54284
7615	54291
7616	54297
7617	54306
7618	54307
7619	54317
7620	54319
7621	54321
7622	54325
7623	54326
7624	54327
7625	54330
7626	54362
7627	54365
7628	54369
7629	54371
7630	54374
7631	54383
7632	54384
7633	54386
7634	54389
7635	54390
7636	54391
7637	54427
7638	54429
7639	54455
7640	54456
7641	54457
7642	54560
7643	54562
7644	54569
7645	54570
7646	54579
7647	54585
7648	54592
7649	54599
7650	54600
7651	54637
7652	54641
7653	54658
7654	54659
7655	54662
7656	54698
7657	54699
7658	54712
7659	54713
7660	54714
7661	54715
7662	54728
7663	54730
7664	54734
7665	54744
7666	54746
7667	54747
7668	54752
7669	54754
7670	54755
7671	54774
7672	54792
7673	54802
7674	54803
7675	54814
7676	54816
7677	54831
7678	54832
7679	54839
7680	54841
7681	54849
7682	54853
7683	54879
7684	54881
7685	54912
7686	54920
7687	54947
7688	54950
7689	54953
7690	54954
7691	54955
7692	54961
7693	54965
7694	54970
7695	54972
7696	54982
7697	54991
7698	54994
7699	54995
7700	55000
7701	55001
7702	55005
7703	55007
7704	55010
7705	55011
7706	55017
7707	55035
7708	55041
7709	55042
7710	55046
7711	55049
7712	55050
7713	55051
7714	55062
7715	55067
7716	55082
7717	55086
7718	55089
7719	55091
7720	55093
7721	55094
7722	55104
7723	55106
7724	55118
7725	55122
7726	55123
7727	55127
7728	55129
7729	55132
7730	55141
7731	55143
7732	55147
7733	55148
7734	55149
7735	55150
7736	55152
7737	55153
7738	55154
7739	55156
7740	55165
7741	55170
7742	55179
7743	55180
7744	55198
7745	55200
7746	55203
7747	55206
7748	55213
7749	55214
7750	55220
7751	55221
7752	55222
7753	55237
7754	55239
7755	55256
7756	55264
7757	55271
7758	55279
7759	55298
7760	55300
7761	55304
7762	55305
7763	55311
7764	55341
7765	55352
7766	55355
7767	55357
7768	55365
7769	55373
7770	55379
7771	55384
7772	55388
7773	55412
7774	55413
7775	55414
7776	55415
7777	55429
7778	55432
7779	55434
7780	55438
7781	55440
7782	55444
7783	55460
7784	55483
7785	55490
7786	55516
7787	55531
7788	55533
7789	55541
7790	55549
7791	55555
7792	55570
7793	55571
7794	55572
7795	55576
7796	55580
7797	55599
7798	55600
7799	55612
7800	55614
7801	55616
7802	55651
7803	55655
7804	55660
7805	55664
7806	55675
7807	55680
7808	55695
7809	55696
7810	55699
7811	55700
7812	55704
7813	55707
7814	55718
7815	55726
7816	55780
7817	55838
7818	55840
7819	55860
7820	55875
7821	55881
7822	55883
7823	55894
7824	55899
7825	55936
7826	55969
7827	55983
7828	55984
7829	55986
7830	55988
7831	56001
7832	56003
7833	56007
7834	56008
7835	56051
7836	56052
7837	56055
7838	56059
7839	56063
7840	56065
7841	56066
7842	56072
7843	56073
7844	56075
7845	56076
7846	56077
7847	56078
7848	56079
7849	56080
7850	56084
7851	56088
7852	56090
7853	56095
7854	56101
7855	56222
7856	56226
7857	56231
7858	56234
7859	56238
7860	56252
7861	56257
7862	56263
7863	56264
7864	56271
7865	56282
7866	56297
7867	56321
7868	56348
7869	56350
7870	56357
7871	56362
7872	56379
7873	56402
7874	56412
7875	56413
7876	56427
7877	56431
7878	56436
7879	56440
7880	56441
7881	56445
7882	56452
7883	56468
7884	56473
7885	56476
7886	56479
7887	56511
7888	56516
7889	56519
7890	56554
7891	56558
7892	56561
7893	56573
7894	56587
7895	56589
7896	56592
7897	56593
7898	56594
7899	56597
7900	56612
7901	56620
7902	56627
7903	56628
7904	56650
7905	56766
7906	56770
7907	56789
7908	56790
7909	56791
7910	56793
7911	56794
7912	56801
7913	56859
7914	56860
7915	56863
7916	56866
7917	56877
7918	56897
7919	56922
7920	56923
7921	56932
7922	56942
7923	56943
7924	56957
7925	56960
7926	56964
7927	56967
7928	56986
7929	57006
7930	57054
7931	57068
7932	57071
7933	57084
7934	57095
7935	57096
7936	57097
7937	57098
7938	57099
7939	57103
7940	57105
7941	57106
7942	57107
7943	57109
7944	57113
7945	57117
7946	57125
7947	57127
7948	57128
7949	57175
7950	57182
7951	57187
7952	57228
7953	57239
7954	57242
7955	57249
7956	57253
7957	57277
7958	57280
7959	57295
7960	57310
7961	57311
7962	57326
7963	57333
7964	57335
7965	57336
7966	57379
7967	57385
7968	57389
7969	57396
7970	57404
7971	57431
7972	57584
7973	57594
7974	57604
7975	57620
7976	57623
7977	57624
7978	57629
7979	57630
7980	57631
7981	57633
7982	57640
7983	57656
7984	57663
7985	57664
7986	57669
7987	57670
7988	57678
7989	57679
7990	57680
7991	57685
7992	57687
7993	57698
7994	57700
7995	57701
7996	57705
7997	57707
7998	57708
7999	57709
8000	57712
8001	57713
8002	57716
8003	57718
8004	57719
8005	57729
8006	57732
8007	57733
8008	57737
8009	57747
8010	57750
8011	57752
8012	57755
8013	57769
8014	57773
8015	57779
8016	58345
8017	58347
8018	58349
8019	58353
8020	58359
8021	58360
8022	58362
8023	58365
8024	58366
8025	58368
8026	58370
8027	58371
8028	58375
8029	58376
8030	58378
8031	58381
